,Name,Address1,Address2,Address3,Address4,Postal,lng,lat,full_address
2608,THE COFFEE BEAN & TEA LEAF,2,JURONG EAST STREET 21,01-126,IMM BUILDING,609601,103.7464605,1.334988,2 JURONG EAST STREET 21 01-126 IMM BUILDING
2609,THE COFFEE BEAN & TEA LEAF,133,New Bridge Road,02-55,"Chinatown Point,",059413,103.845213,1.285425,"133 New Bridge Road 02-55 Chinatown Point,"
2610,THE COFFEE BEAN & TEA LEAF,33,Sengkang West Avenue,01-34/35/36,The Seletar Mall,797653,103.876236,1.3914,33 Sengkang West Avenue 01-34/35/36 The Seletar Mall
2612,THE COFFEE BEAN & TEA LEAF,65,"Airport Boulevard, Changi Airport Terminal 3",02-K4,Departure/Transit Lounge South,819642,103.9851675,1.354374,"65 Airport Boulevard, Changi Airport Terminal 3 02-K4 Departure/Transit Lounge South"
2613,THE COFFEE BEAN & TEA LEAF,8A,Marina Boulevard,B2-10,Marina Bay Link,018984,103.854042,1.280133,8A Marina Boulevard B2-10 Marina Bay Link
2614,THE COFFEE BEAN & TEA LEAF,583,Orchard Road,01-45/46,"Forum Galleria,",238884,103.8288015,1.306332,"583 Orchard Road 01-45/46 Forum Galleria,"
2615,THE COFFEE BEAN & TEA LEAF,80,AIRPORT BOULEVARD,02-44,CHANGI AIRPORT TERMINAL 1,819642,103.990842,1.362537,80 AIRPORT BOULEVARD 02-44 CHANGI AIRPORT TERMINAL 1
2616,THE COFFEE BEAN & TEA LEAF,9,Raffles Boulevard,01-106,Millenia Walk,039596,103.859343,1.292967,9 Raffles Boulevard 01-106 Millenia Walk
2617,THE COFFEE BEAN & TEA LEAF,50,NANYANG AVENUE,SS1-01- 05/05A,(OPPOSITE NANYANG AUDITORIUM) NTU,639798,103.6827765,1.3462290000000001,50 NANYANG AVENUE SS1-01- 05/05A (OPPOSITE NANYANG AUDITORIUM) NTU
2618,THE COFFEE BEAN & TEA LEAF,1,Kim Seng Promenade,01-18/19,Great World City,237994,103.831812,1.294047,1 Kim Seng Promenade 01-18/19 Great World City
2619,THE COFFEE BEAN & TEA LEAF,181,ORCHARD ROAD,01-26,ORCHARD CENTRAL,238896,103.8398085,1.300761,181 ORCHARD ROAD 01-26 ORCHARD CENTRAL
2620,THE COFFEE BEAN & TEA LEAF,9,BISHAN PLACE,01-34,JUNCTION 8 SHOPPING CENTRE,579837,103.8485655,1.350711,9 BISHAN PLACE 01-34 JUNCTION 8 SHOPPING CENTRE
2621,THE COFFEE BEAN & TEA LEAF,151,LORONG CHUAN,01-K1,NEW TECH PARK,556741,103.8608145,1.352205,151 LORONG CHUAN 01-K1 NEW TECH PARK
2622,THE COFFEE BEAN & TEA LEAF,8,Raffles Avenue,01-02/04,Esplanade Mall,039802,103.8565305,1.289295,8 Raffles Avenue 01-02/04 Esplanade Mall
2623,THE COFFEE BEAN & TEA LEAF,30,RAFFLES PLACE,01-37,CHEVRON HOUSE,048622,103.852008,1.284219,30 RAFFLES PLACE 01-37 CHEVRON HOUSE
2624,THE COFFEE BEAN & TEA LEAF,2,JURONG EAST CENTRAL 1,0 1-22/23,JURONG ENTERTAINMENT CENTRE,609731,103.7401785,1.333269,2 JURONG EAST CENTRAL 1 0 1-22/23 JURONG ENTERTAINMENT CENTRE
2625,THE COFFEE BEAN & TEA LEAF,10 & 12,Lorong Mambong,,Holland Village,277675,103.795245,1.311309,10 & 12 Lorong Mambong  Holland Village
2626,THE COFFEE BEAN & TEA LEAF,10,BEACH VIEW,01-03,,098588,103.8195945,1.2539609999999999,10 BEACH VIEW 01-03 
2627,THE COFFEE BEAN & TEA LEAF,50,Beach View,01-02,Palawan Beach,098604,103.8182715,1.251423,50 Beach View 01-02 Palawan Beach
2628,THE COFFEE BEAN & TEA LEAF,1,Jurong West Central,01-16E,Jurong Point,648886,103.7067075,1.339632,1 Jurong West Central 01-16E Jurong Point
2629,THE COFFEE BEAN & TEA LEAF,11,Jalan Tan Tock Seng,01-16/17,Tan Tock Seng Hospital,308433,103.84624,1.32175,11 Jalan Tan Tock Seng 01-16/17 Tan Tock Seng Hospital
2630,THE COFFEE BEAN & TEA LEAF,1,PASIR RIS CLOSE,02-106,PASIR RIS NTUC RESORT,519599,103.9548285,1.377495,1 PASIR RIS CLOSE 02-106 PASIR RIS NTUC RESORT
2631,THE COFFEE BEAN & TEA LEAF,23,Serangoon Central,02-K10,NEX,556083,103.872294,1.350765,23 Serangoon Central 02-K10 NEX
2632,THE COFFEE BEAN & TEA LEAF,5,CHANGI BUSINESS PARK CENTRAL 1,01-41,CHANGI CITY POINT,486038,103.963023,1.334088,5 CHANGI BUSINESS PARK CENTRAL 1 01-41 CHANGI CITY POINT
2633,THE COFFEE BEAN & TEA LEAF,1,Stadium Place,01-44/45,Kallang Wave Mall,397628,103.873149,1.303074,1 Stadium Place 01-44/45 Kallang Wave Mall
2634,THE COFFEE BEAN & TEA LEAF,201,Victoria Street,01-06,Bugis+ (Formerly Iluma),188067,103.8546405,1.2994919999999999,201 Victoria Street 01-06 Bugis+ (Formerly Iluma)
2635,THE COFFEE BEAN & TEA LEAF,2,Orchard Turn,B1-12,ION Orchard,238801,103.831722,1.30437,2 Orchard Turn B1-12 ION Orchard
2636,THE COFFEE BEAN & TEA LEAF,1,Maju Avenue,B1-01/02/26,"MyVillage @ Serangoon Garden,",556679,103.86555,1.36502,"1 Maju Avenue B1-01/02/26 MyVillage @ Serangoon Garden,"
2637,THE COFFEE BEAN & TEA LEAF,302,TIONG BAHRU ROAD,01-112,TIONG BAHRU PLAZA,168732,103.827809925,1.2865800255,302 TIONG BAHRU ROAD 01-112 TIONG BAHRU PLAZA
2638,THE COFFEE BEAN & TEA LEAF,83,Punggol Central,01-27,Waterway Point,828761,103.9018000589,1.4057800345,83 Punggol Central 01-27 Waterway Point
2639,THE COFFEE BEAN & TEA LEAF,3,TEMASEK BOULEVARD,0  2  -603/604,SUNTEC CITY MALL,038983,103.859307,1.295001,3 TEMASEK BOULEVARD 0  2  -603/604 SUNTEC CITY MALL
2640,THE COFFEE BEAN & TEA LEAF,1,EXPO DRIVE,01-65,"FOYER 1, SINGAPORE EXPO",486150,103.96126,1.33586,"1 EXPO DRIVE 01-65 FOYER 1, SINGAPORE EXPO"
2641,THE COFFEE BEAN & TEA LEAF,10,ANSON ROAD,01-32,INTERNATIONAL PLAZA,079903,103.8459555,1.275858,10 ANSON ROAD 01-32 INTERNATIONAL PLAZA
2642,THE COFFEE BEAN & TEA LEAF,2,TAMPINES CENTRAL 5,01-19,CENTURY SQUARE,529509,103.9437855,1.352358,2 TAMPINES CENTRAL 5 01-19 CENTURY SQUARE
2643,THE COFFEE BEAN & TEA LEAF,80,MARINE PARADE ROAD,B1-83H,PARKWAY PARADE,449269,103.905198,1.3015889999999999,80 MARINE PARADE ROAD B1-83H PARKWAY PARADE
2644,THE COFFEE BEAN & TEA LEAF,422,Upper Bukit Timah Road,,The Rail Mall,678051,103.767696,1.358982,422 Upper Bukit Timah Road  The Rail Mall
2645,THE COFFEE BEAN & TEA LEAF,1,Fifth Avenue,01-04,Guthrie House,268802,103.7957265,1.330659,1 Fifth Avenue 01-04 Guthrie House
2646,THE COFFEE BEAN & TEA LEAF,10,TAMPINES CENTRAL 1,0 3-K3/4/5,TAMPINES ONE,529536,103.9450185,1.35432,10 TAMPINES CENTRAL 1 0 3-K3/4/5 TAMPINES ONE
2647,THE COFFEE BEAN & TEA LEAF,1,Woodlands Square,02-33/K02,"Causeway Point,",738099,103.785984,1.435878,"1 Woodlands Square 02-33/K02 Causeway Point,"
2648,THE COFFEE BEAN & TEA LEAF,238,Thomson Road,02-04/K1,"Novena Square,",307683,103.8434,1.31968,"238 Thomson Road 02-04/K1 Novena Square,"
2649,THE COFFEE BEAN & TEA LEAF,1,Seletar Road,02-01,"Greenwich Village,",807011,103.8693465,1.387368,"1 Seletar Road 02-01 Greenwich Village,"
2650,THE COFFEE BEAN & TEA LEAF,176,ORCHARD ROAD,,CENTREPOINT,238843,103.839912,1.301652,176 ORCHARD ROAD  CENTREPOINT
2651,THE COFFEE BEAN & TEA LEAF,1,MARITIME SQUARE,0  2-124-126,HARBOURFRONT CENTRE,099253,103.819437,1.26306,1 MARITIME SQUARE 0  2-124-126 HARBOURFRONT CENTRE
2652,THE COFFEE BEAN & TEA LEAF,5,Stadium Walk,01-10,Leisure Park Kallang,397693,103.8764745,1.3023,5 Stadium Walk 01-10 Leisure Park Kallang
2653,THE COFFEE BEAN & TEA LEAF,535,Clementi Road,01-09,Block 58 Ngee Ann Polytechnic,599489,103.7771099753,1.3331799683,535 Clementi Road 01-09 Block 58 Ngee Ann Polytechnic
2654,THE COFFEE BEAN & TEA LEAF,1,Bukit Batok Central Link,01-09,West Mall,658713,103.749354,1.350018,1 Bukit Batok Central Link 01-09 West Mall
2655,THE COFFEE BEAN & TEA LEAF,1000,EAST COAST PARKWAY,01-01,MARINE COVE,449876,103.9133925,1.3016429999999999,1000 EAST COAST PARKWAY 01-01 MARINE COVE
2656,THE COFFEE BEAN & TEA LEAF,1,SENGKANG SQUARE,02-11,COMPASS POINT,545078,103.894929,1.391805,1 SENGKANG SQUARE 02-11 COMPASS POINT
2657,THE COFFEE BEAN & TEA LEAF,5,LOWER KENT RIDGE ROAD,01-10,NATIONAL UNIVERSITY HOSPITAL,119074,103.7827800594,1.2952199439,5 LOWER KENT RIDGE ROAD 01-10 NATIONAL UNIVERSITY HOSPITAL
2658,THE COFFEE BEAN & TEA LEAF,480,LORONG 6 TOA PAYOH,01-12,HDB HUB,310480,103.848507,1.3320539999999998,480 LORONG 6 TOA PAYOH 01-12 HDB HUB
2659,THE COFFEE BEAN & TEA LEAF BEANSTRO,2,BAYFRONT AVENUE,B  2-20/20A,The Shoppes at Marina Bay Sands,018972,103.8588525,1.283949,2 BAYFRONT AVENUE B  2-20/20A The Shoppes at Marina Bay Sands
2660,THE DIM  SUM PLACE,791,NORTH BRIDGE ROAD,,,198759,103.8601305,1.304019,791 NORTH BRIDGE ROAD  
2661,The Flame Cafe N Spark Restaurant,73,UPPER PAYA LEBAR ROAD,01-01,CENTRO BIANCO,534818,103.887126,1.336761,73 UPPER PAYA LEBAR ROAD 01-01 CENTRO BIANCO
2662,The Food Platelets,11,OUTRAM ROAD,,,169078,103.838337,1.280286,11 OUTRAM ROAD  
2663,The H Kitchen @ Senior Canteen (Mngd by Sodexo),95,Portsdown Road,02-00,Tanglin Trust School (NIXON Building),139299,103.792725,1.297323,95 Portsdown Road 02-00 Tanglin Trust School (NIXON Building)
2664,The JellyHearts,2,TAMPINES CENTRAL 5,B1-34,CENTURY SQUARE,529509,103.9437855,1.352358,2 TAMPINES CENTRAL 5 B1-34 CENTURY SQUARE
2665,The JellyHearts,1,PASIR RIS CLOSE,02-111,PASIR RIS NTUC RESORT,519599,103.9548285,1.377495,1 PASIR RIS CLOSE 02-111 PASIR RIS NTUC RESORT
2666,The JellyHearts,101,THOMSON ROAD,B1-60A,UNITED SQUARE,307591,103.843872,1.317141,101 THOMSON ROAD B1-60A UNITED SQUARE
2667,The JellyHearts,3155,COMMONWEALTH AVENUE WEST,04-K7,CLEMENTI MALL,129588,103.7644245,1.3149,3155 COMMONWEALTH AVENUE WEST 04-K7 CLEMENTI MALL
2668,The JellyHearts,1,RAFFLES PLACE,B1-08,OUB CENTRE,048616,103.8508875,1.284525,1 RAFFLES PLACE B1-08 OUB CENTRE
2669,The Landmark - International Cuisine,390,VICTORIA STREET,05,VILLAGE HOTEL BUGIS,188061,103.8579999634,1.302219945,390 VICTORIA STREET 05 VILLAGE HOTEL BUGIS
2670,The Lazy Garden,180,KITCHENER ROAD,02-37/38,,208539,103.856625,1.31139,180 KITCHENER ROAD 02-37/38 
2671,THE MEATHOUSE,2,TAMPINES CENTRAL 5,05-04,CENTURY SQUARE,529509,103.9437855,1.352358,2 TAMPINES CENTRAL 5 05-04 CENTURY SQUARE
2672,The Orange Lantern Vietnamese Restaurant Pte Ltd,1,MARITIME SQUARE,01-98,HARBOURFRONT CENTRE,099253,103.819437,1.26306,1 MARITIME SQUARE 01-98 HARBOURFRONT CENTRE
2673,The Orange Lantern Vietnamese Restaurant Pte Ltd,73,KILLINEY ROAD,,,239528,103.83939,1.298718,73 KILLINEY ROAD  
2674,The Orange Lantern Vietnamese Restaurant Pte Ltd,2,JURONG EAST STREET 21,02-52,IMM BUILDING,609601,103.7464605,1.334988,2 JURONG EAST STREET 21 02-52 IMM BUILDING
2675,The Original Boat Noodle,5,Changi Business Park Central 1,B1-34A,Changi City Point,486038,103.963023,1.334088,5 Changi Business Park Central 1 B1-34A Changi City Point
2676,The Padi,21,CHOA CHU KANG NORTH 6,01-07,YEWTEE POINT,689578,103.746663,1.3970609999999999,21 CHOA CHU KANG NORTH 6 01-07 YEWTEE POINT
2677,THE RAMEN STALL,787,NORTH BRIDGE ROAD,01,,198755,103.8599415,1.303947,787 NORTH BRIDGE ROAD 01 
2678,The Red Beret Cafe,,33 Hendon Road,,,509673,103.9781025,1.388529, 33 Hendon Road  
2679,THE ROYALS BISTRO,1,Create Way,01-03,CREATE TOWER,138602,103.77496,1.30407,1 Create Way 01-03 CREATE TOWER
2680,The Royals Cafe,19,UPPER EAST COAST ROAD,,,455209,103.92608,1.31283,19 UPPER EAST COAST ROAD  
2681,The Royals Steakhouse,10,JALAN PISANG,,,199077,103.8587085,1.303299,10 JALAN PISANG  
2682,The Singapore Curry Pte Ltd,180,BEDOK RESERVOIR ROAD,,EUNOS COMMUNITY CLUB,479220,103.9151835,1.332585,180 BEDOK RESERVOIR ROAD  EUNOS COMMUNITY CLUB
2683,The Tree Cafe & Catering,12,ANG MO KIO STREET 64,03A-01,UE Biz Hub Central,569088,103.8460995,1.390104,12 ANG MO KIO STREET 64 03A-01 UE Biz Hub Central
2684,The Tree Cafe & Restaurant,1,PASIR RIS CLOSE,03-109,PASIR RIS EHUB,519599,103.9548285,1.377495,1 PASIR RIS CLOSE 03-109 PASIR RIS EHUB
2685,Tim Sum (S4) @ 89.7 Supper Club (Geylang East),1016,GEYLANG EAST AVENUE 3,01-165,,389731,103.891428,1.318824,1016 GEYLANG EAST AVENUE 3 01-165 
2686,Tip Top,252,NORTH BRIDGE ROAD,B1-55,RAFFLES CITY SHOPPING CENTRE,179103,103.8529000084,1.2944899911,252 NORTH BRIDGE ROAD B1-55 RAFFLES CITY SHOPPING CENTRE
2687,Tip Top,10,PASIR RIS CENTRAL,01-17,PASIR RIS MRT STATION,519634,103.949235,1.372797,10 PASIR RIS CENTRAL 01-17 PASIR RIS MRT STATION
2688,Tip Top,1,RAFFLES PLACE,B1-26,ONE RAFFLES PLACE,048616,103.8508875,1.284525,1 RAFFLES PLACE B1-26 ONE RAFFLES PLACE
2689,Tip Top,200,VICTORIA STREET,01-68,PARCO BUGIS JUNCTION,188021,103.8553875,1.298988,200 VICTORIA STREET 01-68 PARCO BUGIS JUNCTION
2690,Tip Top,1,SENGKANG SQUARE,B1-45,COMPASS ONE,545078,103.8946200667,1.391930055,1 SENGKANG SQUARE B1-45 COMPASS ONE
2691,Tip Top,722,ANG MO KIO AVENUE 8,01-2843,,560722,103.8475305,1.372248,722 ANG MO KIO AVENUE 8 01-2843 
2692,Tip Top,17,PETIR ROAD,B2-35,HILLION MALL,678278,103.7637199988,1.3782500228,17 PETIR ROAD B2-35 HILLION MALL
2693,Tip Top,3,GATEWAY DRIVE,02-05,WESTGATE MALL,608532,103.742658,1.334133,3 GATEWAY DRIVE 02-05 WESTGATE MALL
2694,Tip Top,65,AIRPORT BOULEVARD,02-K2,CHANGI AIRPORT T3 DEPARTURE/TRANSIT LOUNGE SOUTH,819663,103.9851675,1.354374,65 AIRPORT BOULEVARD 02-K2 CHANGI AIRPORT T3 DEPARTURE/TRANSIT LOUNGE SOUTH
2695,Tip Top,80,AIRPORT BOULEVARD,02-K09,CHANGI AIRPORT T1 DEPARTURE TRANSIT LOUNGE WEST,819642,103.990842,1.362537,80 AIRPORT BOULEVARD 02-K09 CHANGI AIRPORT T1 DEPARTURE TRANSIT LOUNGE WEST
2696,Tip Top,2,TAMPINES CENTRAL 5,01-38,CENTURY SQUARE,529509,103.9437855,1.352358,2 TAMPINES CENTRAL 5 01-38 CENTURY SQUARE
2697,TOK TOK INDONESIAN SOUP HOUSE,313,ORCHARD ROAD,B3-10,,238895,103.837986,1.301193,313 ORCHARD ROAD B3-10 
2698,TOK TOK INDONESIAN SOUP HOUSE,18,ANN SIANG ROAD,01-01,,069698,103.845555,1.2810869999999999,18 ANN SIANG ROAD 01-01 
2699,TOP 73+1 FISHBALL LEGACY,914,UPPER THOMSON ROAD,,,787114,103.8181095,1.399041,914 UPPER THOMSON ROAD  
2701,TORIGO PTE LTD,23,Serangoon Central,B2-60/61,NEX,556083,103.872294,1.350765,23 Serangoon Central B2-60/61 NEX
2702,TP TEA,60,AIRPORT BOULEVARD,0  2 6-015-1A,CHANGI AIRPORT TERMINAL 2,819643,103.9895145,1.3541940000000001,60 AIRPORT BOULEVARD 0  2 6-015-1A CHANGI AIRPORT TERMINAL 2
2703,TQ Cafe @ Kim Chuan Depot (Mngd by TQ F&B Pte Ltd),11,KIM CHUAN ROAD,02,,537065,103.8866625,1.340541,11 KIM CHUAN ROAD 02 
2704,Tres Amigos,3,HAJI LANE,,,189196,103.8593385,1.300329,3 HAJI LANE  
2705,Twelve Cupcakes Pte Ltd,23,Serangoon Central,B2-47,NEX,556083,103.872294,1.350765,23 Serangoon Central B2-47 NEX
2706,Twelve Cupcakes Pte Ltd,2,JURONG EAST STREET 21,01-K11,IMM BUILDING,609601,103.7464605,1.334988,2 JURONG EAST STREET 21 01-K11 IMM BUILDING
2707,Twelve Cupcakes Pte Ltd,3155,Commonwealth Avenue West,B1-K21,The Clementi Mall,129588,103.7644245,1.3149,3155 Commonwealth Avenue West B1-K21 The Clementi Mall
2708,Twelve Cupcakes Pte Ltd,1,WOODLANDS SQUARE,B 1-K11,CAUSEWAY POINT,738099,103.785984,1.435878,1 WOODLANDS SQUARE B 1-K11 CAUSEWAY POINT
2709,Twelve Cupcakes Pte Ltd,1,HARBOURFRONT WALK,B 2-K14,VIVO CITY,098585,103.822398,1.264383,1 HARBOURFRONT WALK B 2-K14 VIVO CITY
2710,Twelve Cupcakes Pte Ltd,83,Punggol Central,B2-K2,Waterway Point,828761,103.9018000589,1.4057800345,83 Punggol Central B2-K2 Waterway Point
2711,Twelve Cupcakes Pte Ltd,1,JURONG WEST CENTRAL 2,03-23,JURONG POINT,648886,103.7067075,1.339632,1 JURONG WEST CENTRAL 2 03-23 JURONG POINT
2712,Twelve Cupcakes Pte Ltd,53,ANG MO KIO AVENUE 3,B2-27,AMK HUB,569933,103.8484125,1.3691879999999998,53 ANG MO KIO AVENUE 3 B2-27 AMK HUB
2713,Twelve Cupcakes Pte Ltd,101,THOMSON ROAD,01-59,UNITED SQUARE,307591,103.843872,1.317141,101 THOMSON ROAD 01-59 UNITED SQUARE
2714,Twelve Cupcakes Pte Ltd,5,Changi Business Park Central 1,B1-K4,Changi City Point,486038,103.963023,1.334088,5 Changi Business Park Central 1 B1-K4 Changi City Point
2715,Twelve Cupcakes Pte Ltd,311,Upper Changi Road,B2-K13,Bedok Mall,467360,103.9292685,1.324773,311 Upper Changi Road B2-K13 Bedok Mall
2716,Twelve Cupcakes Pte Ltd,1,Northpoint Drive,01-105,Northpoint City,768019,103.8361725,1.427868,1 Northpoint Drive 01-105 Northpoint City
2717,Twelve Cupcakes Pte Ltd,302,TIONG BAHRU ROAD,B1-121,TIONG BAHRU PLAZA,168732,103.827809925,1.2865800255,302 TIONG BAHRU ROAD B1-121 TIONG BAHRU PLAZA
2718,Twelve Cupcakes Pte Ltd,1,Vista Exchange Green,01-47,The Star Vista,138617,103.788153,1.306719,1 Vista Exchange Green 01-47 The Star Vista
2719,Twelve Cupcakes Pte Ltd,2,TAMPINES CENTRAL 5,B1-32,CENTURY SQUARE,529509,103.9437855,1.352358,2 TAMPINES CENTRAL 5 B1-32 CENTURY SQUARE
2720,Twelve Cupcakes Pte Ltd,1,SENGKANG SQUARE,B1-50,COMPASS POINT,545078,103.894929,1.391805,1 SENGKANG SQUARE B1-50 COMPASS POINT
2721,Twelve Cupcakes Pte Ltd,5,Straits View,B2-36,Marina One,018935,103.8529395,1.277307,5 Straits View B2-36 Marina One
2722,Twelve Cupcakes Pte Ltd,313,ORCHARD ROAD,B3-11,313 Somerset,238895,103.83826,1.3005200000000001,313 ORCHARD ROAD B3-11 313 Somerset
2723,Twelve Cupcakes Pte Ltd,10,EUNOS ROAD 8,B1-136,SINGAPORE POST CENTRE,408600,103.894506,1.318959,10 EUNOS ROAD 8 B1-136 SINGAPORE POST CENTRE
2724,Twelve Cupcakes Pte Ltd,1,RAFFLES PLACE,B1-27,ONE RAFFLES PLACE,048616,103.8508875,1.284525,1 RAFFLES PLACE B1-27 ONE RAFFLES PLACE
2725,Twelve Cupcakes Pte Ltd,1,JELEBU ROAD,02-21,BUKIT PANJANG PLAZA,677743,103.7641455,1.380321,1 JELEBU ROAD 02-21 BUKIT PANJANG PLAZA
2726,Twelve Cupcakes Pte Ltd,1,BUKIT BATOK CENTRAL LINK,01-05A,WEST MALL,658713,103.749354,1.350018,1 BUKIT BATOK CENTRAL LINK 01-05A WEST MALL
2727,Two Hana,,2 TAMPINES CENTRAL 5,01-21,CENTURY SQUARE,529509,103.9437855,1.352358, 2 TAMPINES CENTRAL 5 01-21 CENTURY SQUARE
2728,TYRWHITTES WESTERN DELIGHTS (STALL 5) @ VICTORIA SCH,2,SIGLAP LINK,,VICTORIA SCHOOL,448880,103.927455,1.30824,2 SIGLAP LINK  VICTORIA SCHOOL
2729,U TASTE,513,TAMPINES CENTRAL 1,01-170A,,520513,103.9443975,1.353915,513 TAMPINES CENTRAL 1 01-170A 
2730,U TASTE,60,JURONG GATEWAY ROAD,01-10A,JURONG EAST BUS INTERCHANGE,608548,103.741614,1.33308,60 JURONG GATEWAY ROAD 01-10A JURONG EAST BUS INTERCHANGE
2731,U TASTE,513,TAMPINES CENTRAL 1,01-170,,520513,103.9443975,1.353915,513 TAMPINES CENTRAL 1 01-170 
2732,U TASTE,3A,WOODLANDS SQUARE,01-25,WOODLANDS TEMPORARY BUS INTERCHANGE,737735,103.7865735,1.4375879999999999,3A WOODLANDS SQUARE 01-25 WOODLANDS TEMPORARY BUS INTERCHANGE
2733,UNCLE PENYET,21,"LOWER KENT RIDGE RD, SCIENCE DR 2",,FRONTIER PHASE 1,119077,103.778127,1.297989,"21 LOWER KENT RIDGE RD, SCIENCE DR 2  FRONTIER PHASE 1"
2734,UNCLE PENYET,1,GEYLANG SERAI,01-210,,402001,103.8982275,1.316736,1 GEYLANG SERAI 01-210 
2735,UNCLE PENYET,476D,UPPER SERANGOON VIEW,02-05,,537476,103.903623,1.377918,476D UPPER SERANGOON VIEW 02-05 
2736,UNCLE PENYET,742A,TAMPINES STREET 72,,MULTI STOREY CAR PARK,521742,103.934133,1.359972,742A TAMPINES STREET 72  MULTI STOREY CAR PARK
2737,UNCLE TONY'S TUCKSHOP,2,SENGKANG SQUARE,01-05,SENGKANG COMMUNITY HUB,545025,103.894065,1.3927049999999999,2 SENGKANG SQUARE 01-05 SENGKANG COMMUNITY HUB
2738,UNCLE TONY'S TUCKSHOP,2,SENGKANG SQUARE,01-05,SENGKANG COMMUNITY HUB,545025,103.894065,1.3927049999999999,2 SENGKANG SQUARE 01-05 SENGKANG COMMUNITY HUB
2739,"Value Set, Beverages, Desserts & Fruits (S1) @ Cantine Paya Lebar Square",60,Paya Lebar Road,B1-51,Paya Lebar Square,409051,103.89258,1.3188149999999998,60 Paya Lebar Road B1-51 Paya Lebar Square
2740,Vegan Food (S8) @ Cantine Jurong Point,1,JURONG WEST CENTRAL 2,"B   1 -42,43,44",JURONG POINT,648886,103.7067075,1.339632,"1 JURONG WEST CENTRAL 2 B   1 -42,43,44 JURONG POINT"
2741,Vegetarian (S9) @ FLAVOURS BY HESED&EMET,21,Tampines Ave 1,01-00,Temasek Polytechnic (Blk 23A),529757,103.93268,1.34654,21 Tampines Ave 1 01-00 Temasek Polytechnic (Blk 23A)
2743,Vegetarian Cuisine (R3) @ Cantine Paya Lebar Square,60,Paya Lebar Road,B1-51,Paya Lebar Square,409051,103.89258,1.3188149999999998,60 Paya Lebar Road B1-51 Paya Lebar Square
2744,Vegetarian Food (S9) @ Healthy Kopitiam NTFGH,1,Jurong East Sreet 21,02-01,Ng Teng Fong General Hospital,609606,103.74441,1.33487,1 Jurong East Sreet 21 02-01 Ng Teng Fong General Hospital
2745,Viet Thai Cuisine (S6) @Fork & Spoon Toa Payoh,470,LORONG 6 TOA PAYOH,02-70,HDB HUB,310470,103.8493395,1.332036,470 LORONG 6 TOA PAYOH 02-70 HDB HUB
2746,Vietnamese Cuisine (S4) @ Kopitiam Vivo City,1,HARBOURFRONT WALK,B2-39,VIVO CITY,098585,103.822398,1.264383,1 HARBOURFRONT WALK B2-39 VIVO CITY
2747,Wang Zai Hong Kong Cafe,1,EXPO DRIVE,01-43,SINGAPORE EXPO,486150,103.96126,1.33586,1 EXPO DRIVE 01-43 SINGAPORE EXPO
2748,WARM DESSERT CORNER @ AMC,2,STAMFORD ROAD,,FAIRMONT SINGAPORE & SWISSOTEL THE STAMFORD,178882,103.8532725,1.293291,2 STAMFORD ROAD  FAIRMONT SINGAPORE & SWISSOTEL THE STAMFORD
2749,Warong DBS Asia @ DBS Asia Hub (Mngd by Chilli Api Catering Pte Ltd),2,Changi Business Park Cresent,01-02,DBS Asia Hub,486029,103.964841,1.332693,2 Changi Business Park Cresent 01-02 DBS Asia Hub
2750,Warong Enak Nasi Padang (S2) @ Mr Teh Tarik Eating House,728,ANG MO KIO AVENUE 6,01-4200,,560728,103.845681,1.372626,728 ANG MO KIO AVENUE 6 01-4200 
2751,Warong Kim's Goreng Delights,,676 Woodlands Drive 71 Kampung Admiralty,02-40,,730676,103.8007215,1.439748, 676 Woodlands Drive 71 Kampung Admiralty 02-40 
2752,Warong Kim's Goreng Delights,,51 Tampines Avenue 4,01-49,Our Tampines Hub,529684,103.9404105,1.353141, 51 Tampines Avenue 4 01-49 Our Tampines Hub
2753,Warong Kim's Kitchen,43,JOO CHIAT PLACE,,,427767,103.9008015,1.31355,43 JOO CHIAT PLACE  
2754,WARONG Rice Garden,1,JALAN KUKOH,01-07,JALAN KUKOH MARKET & FOOD CENTRE,161001,103.8399345,1.288233,1 JALAN KUKOH 01-07 JALAN KUKOH MARKET & FOOD CENTRE
2755,WARUNG SURABAYA,304,ORCHARD ROAD,02-63,LUCKY PLAZA,238863,103.8337245,1.304307,304 ORCHARD ROAD 02-63 LUCKY PLAZA
2756,West Coast BBQ Seafood,503,West Coast Drive,01-24,,120503,103.7597535,1.311804,503 West Coast Drive 01-24 
2757,WEST CO'Z CAFE,1,WOODLANDS ROAD,0  1-34/35,THE TENNERY,677899,103.7597985,1.380474,1 WOODLANDS ROAD 0  1-34/35 THE TENNERY
2758,WEST CO'Z CAFE,154,WEST COAST ROAD,02-23,WEST COAST PLAZA,127371,103.7657115,1.3036050000000001,154 WEST COAST ROAD 02-23 WEST COAST PLAZA
2759,Western & Kebab (S5)@Foodjunction HarbourFront Centre,1,MARITIME SQUARE,03-01/04,HARBOURFRONT CENTRE,099253,103.819437,1.26306,1 MARITIME SQUARE 03-01/04 HARBOURFRONT CENTRE
2760,Western (S3) @ Bagus Causeway Point,1,WOODLANDS SQUARE,07-03,CAUSEWAY POINT,738099,103.785984,1.435878,1 WOODLANDS SQUARE 07-03 CAUSEWAY POINT
